Name,wals_code,ID,iso_code,glottocode,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
Wichí,wch,306,mzh,wich1264,-22.5,-62.5833333333,Matacoan,Matacoan,South America,AR BO,3 Average,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,2 Uvular stops only,6 Ejectives and glottalized resonants,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,2 Exclusively isolating,5 No case,2 2-3 categories per word,3 Double marking,1 Head marking,5 Inconsistent or other,4 Equal prefixing and suffixing,3 No productive reduplication,1 No case marking,3 Not syncretic,NA,NA,NA,2 Plural suffix,NA,8 Person stem + nominal plural affix,1 Associative same as additive plural,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",3 No inclusive/exclusive,2 'We' the same as 'I',NA,NA,NA,6 No gender distinctions,1 No politeness distinction,NA,NA,1 No adpositions,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,NA,NA,NA,NA,1 Possessive prefixes,1 Exists,3 Three to five classes,NA,NA,7 Restricted,NA,2 Differentiation,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,NA,1 Initial,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,1 Neutral,1 Neutral,2 Accusative,NA,5 Both the A and P arguments,5 Zero in all 3rd person forms,2 A precedes P,3 Secondary-object construction,4 Identical to reflexive,2 Absent,3 No antipassive,8 No applicative construction,1 Sequential but no purposive,2 Morphological but no compound,2 Negative particle,3 Both,2 A/NonReal,1 Predicate negation also present,1 Question particle,NA,3 Mixed,1 Different,1 Impossible,NA,NA,NA,2 Subject is expressed overtly,NA,NA,NA,NA,2 Different,2 Different,6 Restricted,NA,NA,NA,NA,1 No M-T pronouns,"2 N-M pronouns, paradigmatic",NA,NA,NA,NA,3 Other or none,2 [V-Neg],NA,NA,1 Noun-Relative clause (NRel) dominant,NA,2 Suffix&NoDoubleNeg,NA,NA,NA,16 More than one position,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,3 Immed preverbal,NA,NA,7 SNegVO/S[V-Neg]O,13 More than one construction,NA,1 NegV,NA,NA,8 Type 1 / Type 4,NA,NA,NA,NA,4 No NegSVO,NA,NA,4 None,NA,NA,2 m in second person singular,1 No m in first person singular,5 No applicative construction,NA,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,NA,1 None reported,2 Imperative
Nivaclé,chu,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kunza,atm,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mapudungun,map,309,arn,mapu1245,-38,-72,Araucanian,Araucanian,South America,CL,3 Average,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,3 Second,8 Fixed stress (no weight-sensitivity),1 No weight,2 Iambic,1 All present,5 'Th' sounds,1 Exclusively concatenative,5 No case,5 8-9 categories per word,3 Double marking,1 Head marking,5 Inconsistent or other,2 Strongly suffixing,NA,1 No case marking,3 Not syncretic,1 None,1 No gender,1 No gender,7 Plural word,1 No nominal plural,4 Person-number stem,NA,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",2 'We' the same as 'I',3 No inclusive/exclusive,3 Three-way contrast,2 Different stem,4 Related to non-remote demonstratives,6 No gender distinctions,1 No politeness distinction,NA,2 Differentiated,2 No person marking,2 2 cases,2 Symmetrical,1 Case suffixes,2 Differentiation,"5 First/one-th, two-th, three-th",NA,1 Absent,NA,4 No possessive affixes,2 Absent,1 No possessive classification,NA,NA,2 Possessive-Accusative,1 'And' different from 'with',1 Identity,2 No grammatical marking,4 No past tense,1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,2 Affixes on verbs,2 Overlap for either possibility or necessity,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,2 SVO,2 VS,2 VO,6 No dominant order,4 No dominant order,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,NA,1 Degree word-Adjective,NA,2 Not initial interrogative phrase,NA,5 Other,NA,3 VO and AdjN,1 Neutral,1 Neutral,5 Hierarchical,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,3 Secondary-object construction,4 Identical to reflexive,1 Present,3 No antipassive,8 No applicative construction,NA,2 Morphological but no compound,1 Negative affix,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,5 'Have',3 Mixed,1 Different,1 Impossible,1 Locational,4 Gap,4 Gap,5 Desiderative particle,3 Deranked,3 Deranked,2 Balanced/deranked,NA,2 Different,2 Different,1 Decimal,NA,NA,NA,NA,1 No M-T pronouns,"2 N-M pronouns, paradigmatic",NA,NA,NA,NA,NA,2 [V-Neg],NA,NA,NA,NA,2 Suffix&NoDoubleNeg,NA,NA,NA,20 MorphNeg,NA,NA,NA,8 No SNegVO,NA,NA,NA,NA,NA,4 No SVONeg,NA,NA,NA,NA,6 S[V-Neg]O,NA,4 None,NA,NA,4 [V-Neg],NA,NA,NA,NA,4 No NegSVO,NA,NA,4 None,NA,NA,2 m in second person singular,1 No m in first person singular,5 No applicative construction,NA,2 Non-zero marking,2 TAM+agreement,4 no antipassive,NA,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Tehuelche,teh,310,teh,tehu1242,-48,-68,Chon Proper,Chon,South America,AR,4 Moderately large,1 Small (2-4),5 High,2 In plosives alone,4 Missing /g/,2 Uvular stops only,2 Ejectives only,4 /l/ and lateral obstruent,3 No velar nasal,NA,1 None,NA,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,NA,1 All present,1 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Second singular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Different,2 Different,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Selknam,sel,311,ona,onaa1245,-53,-70,Chon Proper,Chon,South America,AR,3 Average,1 Small (2-4),5 High,1 No voicing contrast,1 Other,2 Uvular stops only,2 Ejectives only,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,NA,3 Complex,1 No tones,NA,NA,NA,NA,1 All present,1 None,NA,NA,NA,NA,NA,NA,NA,NA,1 No case marking,1 No subject person/number marking,NA,NA,NA,NA,NA,5 Person-number stem + pronominal plural affix,NA,NA,NA,3 No inclusive/exclusive,1 No person marking,NA,NA,NA,6 No gender distinctions,NA,NA,NA,3 Pronouns only,9 Exclusively borderline case-marking,2 Symmetrical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 'And' different from 'with',NA,NA,NA,NA,NA,NA,4 Second person number-neutral,2 Normal imperative + special negative,NA,2 Inflectional optative absent,2 Verbal constructions,2 Affixes on verbs,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,5 OVS,2 VS,1 OV,NA,1 Postpositions,NA,1 Adjective-Noun,NA,NA,NA,NA,NA,NA,NA,1 OV and Postpositions,NA,1 OV and AdjN,NA,NA,2 Accusative,NA,3 Only the P argument,1 No person marking,1 A and P do not or do not both occur on the verb,NA,NA,2 Absent,NA,NA,NA,2 Morphological but no compound,3 Negative auxiliary verb,2 Asymmetric,1 A/Fin,NA,NA,3 Topic,1 Verbal encoding,1 Different,1 Impossible,NA,NA,NA,NA,NA,NA,NA,NA,2 Different,2 Different,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 VNeg,NA,2 OVNegS,NA,NA,NA,NA,NA,NA,14 OVNegS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 Immed postverbal,NA,NA,NA,NA,NA,4 None,NA,NA,2 VNeg,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 None (= no suppletive imperatives reported in the reference material)
Gününa Küne,gku,312,pue,puel1244,-41,-67,Puelche,Chon,South America,AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 No marking,1 Head marking,5 Inconsistent or other,3 Weakly suffixing,NA,NA,NA,NA,NA,NA,9 No plural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Case suffixes,NA,NA,NA,NA,NA,2 Possessive suffixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 No dominant order,3 No dominant order,NA,NA,2 Prepositions,3 No dominant order,2 Noun-Adjective,NA,1 Numeral-Noun,NA,NA,NA,NA,4 Subordinating suffix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Negative affix,1 Symmetric,7 Non-assignable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Identical,2 Different,NA,NA,NA,NA,NA,1 No M-T pronouns,"3 N-M pronouns, non-paradigmatic",NA,NA,NA,NA,NA,4 None,NA,NA,NA,NA,7 No SVNegO,NA,NA,4 No clause-final neg,20 MorphNeg,NA,NA,"2 Prefix, no double negation	Prefix&NoDoubleNeg",2 Prefix&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,NA,NA,NA,14 S[Neg-V]O/[Neg-V]OS,13 More than one construction,4 SVO or VOS,2 [Neg-V],NA,NA,3 [Neg-V],6 None,NA,NA,NA,4 No NegSVO,NA,18 [Neg-V]OS/S[Neg-V]O,4 None,NA,NA,2 m in second person singular,1 No m in first person singular,NA,NA,2 Non-zero marking,NA,NA,NA,NA,NA
Qawasqar,qaw,313,alc,qawa1238,-49,-75,Alacalufan,Alacalufan,South America,CL,3 Average,1 Small (2-4),5 High,1 No voicing contrast,1 Other,1 None,2 Ejectives only,"2 /l/, no obstruent laterals",NA,2 Contrast absent,1 None,3 Complex,1 No tones,NA,NA,NA,NA,1 All present,1 None,NA,NA,NA,NA,NA,NA,2 Strongly suffixing,NA,1 No case marking,1 No subject person/number marking,NA,NA,NA,NA,NA,2 Number-indifferent pronouns,NA,NA,NA,2 'We' the same as 'I',1 No person marking,NA,NA,NA,6 No gender distinctions,NA,NA,NA,2 No person marking,2 2 cases,2 Symmetrical,NA,2 Differentiation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Tense-aspect suffixes,NA,NA,NA,NA,NA,3 Other,NA,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,NA,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,NA,NA,3 No dominant order,NA,NA,6 No question particle,NA,5 Mixed,1 OV and Postpositions,NA,NA,NA,NA,1 Neutral,NA,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,NA,NA,2 Absent,NA,NA,NA,NA,NA,1 Symmetric,7 Non-assignable,NA,2 Interrogative verb morphology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Different,2 Different,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 VNeg,NA,NA,NA,NA,NA,NA,NA,NA,21 Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 Immed postverbal,NA,NA,NA,NA,NA,4 None,NA,NA,2 VNeg,NA,NA,NA,19 SV&OV&VNeg,NA,NA,NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 None (= no suppletive imperatives reported in the reference material)
Toba,tob,314,tob,toba1269,-26.5,-59,South Guaicuruan,Guaicuruan,South America,AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 Equal prefixing and suffixing,NA,NA,NA,NA,NA,NA,2 Plural suffix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9 No case affixes or adpositional clitics,NA,NA,NA,1 Absent,NA,1 Possessive prefixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Tense-aspect suffixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 No dominant order,3 No dominant order,2 VO,NA,NA,2 Noun-Genitive,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,NA,NA,6 No question particle,1 Initial interrogative phrase,1 Initial subordinator word,NA,NA,3 VO and AdjN,NA,NA,NA,2 Subject affixes on verb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Negative affix,NA,NA,NA,6 Interrogative intonation only,NA,NA,NA,NA,NA,NA,NA,4 Desiderative verbal affix,NA,NA,NA,NA,2 Different,2 Different,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,NA,NA,7 No SVNegO,NA,NA,4 No clause-final neg,20 MorphNeg,NA,NA,"2 Prefix, no double negation	Prefix&NoDoubleNeg",2 Prefix&NoDoubleNeg,NA,NA,NA,NA,NA,4 No SVONeg,NA,NA,NA,14 S[Neg-V]O/[Neg-V]OS,13 More than one construction,4 SVO or VOS,2 [Neg-V],NA,NA,3 [Neg-V],6 None,NA,NA,NA,4 No NegSVO,NA,18 [Neg-V]OS/S[Neg-V]O,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yagán,yah,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uncunwee,nbh,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Thai,tha,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
